uf,cep,cnpj,pais,porte,bairro,numero,ddd_fax,municipio,logradouro,cnae_fiscal,complemento,codigo_porte,razao_social,nome_fantasia,capital_social,ddd_telefone_1,ddd_telefone_2,descricao_porte,codigo_municipio,natureza_juridica,situacao_especial,opcao_pelo_simples,situacao_cadastral,cnae_fiscal_descricao,codigo_municipio_ibge,data_inicio_atividade,data_situacao_especial,data_situacao_cadastral,nome_cidade_no_exterior,codigo_natureza_juridica,motivo_situacao_cadastral,identificador_matriz_filial,qualificacao_do_responsavel,descricao_situacao_cadastral,descricao_tipo_de_logradouro,descricao_motivo_situacao_cadastral,descricao_identificador_matriz_filial,ano,mes
sp,04571936,08685391000137,brasil,demais,cidade_moncoes,1376,8530553650,sao_paulo,eng_luiz_carlos_berrini,6462000,sala_santos_energia_conj_esc_121_tr_a,5.0,santos_energia_participacoes_s.a.,,193148530.0,1431033400,,,7107.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3550308.0,2007-03-05,,2007-03-05,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2007,3
go,73850000,26469628000124,brasil,demais,zona_rural,sn,,cristalina,"br-050,_km_106,_qd_1._lt_1,_fazenda_claros",3511501,,5.0,sao_bartolomeu_geradora_de_energia_renovavel_s.a.,,124494300.0,4130211100,,,9325.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,5206206.0,2016-10-07,,2016-10-07,,2054,0,1,10,ativa,rodovia,sem_motivo,matriz,2016,10
sp,04543904,29780061000109,brasil,demais,vila_nova_conceicao,153,,sao_paulo,dr._eduardo_de_souza_aranha,6810202,andar_12_sala_a,5.0,sao_carlos_empreendimentos_e_participacoes_s.a,,1073911700.0,1130485440,,,7107.0,sociedade_anonima_aberta,,,2,aluguel_de_imoveis_proprios,3550308.0,1985-10-22,,2005-11-03,,2046,0,1,16,ativa,rua,sem_motivo,matriz,1985,10
ba,42801633,23865997000148,brasil,demais,poloplast,s/n,7132735302,camacari,ba_535_via_parafuso,3511501,_via_parafuso_km_17_polo_petroquimico,5.0,sao_francisco_energia_s.a.,sfe_-_ute_guarani,3000000.0,7135116629,7132735300,,3413.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,2905701.0,2015-12-18,,2015-12-18,,2054,0,1,16,ativa,rodovia,sem_motivo,matriz,2015,12
pe,56308100,02710680000162,brasil,demais,distrito_industrial,100,8738619454,petrolina,ricardo_soares_coelho,1311100,lote_area_3a_e_3b,5.0,sao_francisco_textil_s/a,,0.0,8738621434,8738622111,,2521.0,sociedade_anonima_fechada,,,2,preparacao_e_fiacao_de_fibras_de_algodao,2611101.0,1998-08-06,,2005-11-03,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,1998,8
sp,04551060,31095252000175,brasil,demais,vila_olimpia,538,,sao_paulo,funchal,3512300,sala_32_g_edif_work_place_funchal,5.0,sao_francisco_transmissao_de_energia_s.a.,,531129500.0,1143146420,,,7107.0,sociedade_anonima_fechada,,,2,transmissao_de_energia_eletrica,3550308.0,2018-08-02,,2018-08-02,,2054,0,1,10,ativa,rua,sem_motivo,matriz,2018,8
rs,97300010,15186494000118,brasil,demais,centro,339,,sao_gabriel,andrade_neves,3600601,,5.0,sao_gabriel_saneamento_s.a,,10000.0,5532323000,,,8869.0,sociedade_anonima_fechada,,,2,"captacao,_tratamento_e_distribuicao_de_agua",4318309.0,2012-03-13,,2012-03-13,,2054,0,1,10,ativa,rua,sem_motivo,matriz,2012,3
rj,22775028,09591486000154,brasil,demais,jacarepagua,200,,rio_de_janeiro,almirante_julio_de_sa_bierrenbach,3511501,_worldwide_offices_bloco_02_sala_401_a_404,5.0,sao_joao_energetica_s.a.,,937234600.0,2124395150,,,6001.0,sociedade_anonima_fechada,,,8,geracao_de_energia_eletrica,3304557.0,2008-04-22,,2021-10-01,,2054,2,1,10,baixada,avenida,incorporacao,matriz,2008,4
sp,14850000,51466860000156,brasil,demais,zona_rural,s/n,1639819030,pradopolis,sao_martinho,1071600,,5.0,sao_martinho_s/a,sao_martinho,4445192000.0,1639819000,,,6919.0,sociedade_anonima_aberta,,,2,fabricacao_de_acucar_em_bruto,3540903.0,1966-08-08,,2005-11-03,,2046,0,1,10,ativa,fazenda,sem_motivo,matriz,1966,8
sp,01014908,62002886000160,brasil,demais,centro,280,,sao_paulo,boa_vista,6810202,andar_11_12_13_14_15_16,5.0,sao_paulo_turismo_s/a,spturis,246149580.0,1122260607,,,7107.0,sociedade_anonima_aberta,,,2,aluguel_de_imoveis_proprios,3550308.0,1968-03-18,,2005-11-03,,2046,0,1,10,ativa,rua,sem_motivo,matriz,1968,3
sc,88034000,15116321000123,brasil,demais,itacorubi,440,1121060101,florianopolis,admar_gonzaga,3511501,andar_3_sala_303,5.0,sao_roque_energetica_s.a.,,336312740.0,1121060100,,,8105.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,4205407.0,2012-02-08,,2012-02-08,,2054,0,1,16,ativa,rodovia,sem_motivo,matriz,2012,2
sp,13049900,67945071000138,brasil,demais,swiss_park,570,1937384000,campinas,antonio_artioli_570,5620101,edif_altdorf_bloco_g_cond_swiss_park_office,5.0,sapore_s.a.,,274208350.0,1937384000,1937384129,,6291.0,sociedade_anonima_fechada,,,2,fornecimento_de_alimentos_preparados_preponderantemente_para_empresas,3509502.0,1992-05-27,,2005-11-03,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,1992,5
sp,12247004,50268838000139,brasil,demais,eugenio_de_mello,km_136,1136133316,sao_jose_dos_campos,presidente_dutra,5811500,bloco_4_modulo_5,5.0,saraiva_educacao_s.a.,"erica,_iatria",113307950.0,1143839403,,,7099.0,sociedade_anonima_fechada,,,2,edicao_de_livros,3549904.0,1978-10-17,,1999-11-06,,2054,0,1,5,ativa,rodovia,sem_motivo,matriz,1978,10
pr,83085058,24706364000150,brasil,demais,quississana,5615,2721254939,sao_jose_dos_pinhais,contorno_leste_br-116,4511101,loja_02,5.0,savana_comercio_de_veiculos_ltda,savana_veiculos_-_mercedes,28040456.0,4134052500,4134052505,,7885.0,sociedade_empresaria_limitada,,,2,"comercio_a_varejo_de_automoveis,_camionetas_e_utilitarios_novos",4125506.0,2016-05-02,,2016-05-02,,2062,0,1,5,ativa,rodovia,sem_motivo,matriz,2016,5
es,29050335,28477685000180,brasil,demais,enseada_do_sua,451,2733155513,vitoria,nossa_senhora_dos_navegantes,4689399,sala_1009_ed_petro_tower,5.0,savixx_comercio_internacional_s/a,,15808925.0,2733155514,2733241199,,5705.0,sociedade_anonima_fechada,,,2,comercio_atacadista_especializado_em_outros_produtos_intermediarios_nao_especificados_anteriormente,3205309.0,1984-10-11,,2004-08-21,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,1984,10
sp,01138000,07747410000140,brasil,demais,barra_funda,432,,sao_paulo,james_holland,6436100,sala_4,5.0,"m_pagamentos_s.a_-_credito,_financiamento_e_investimento",,301047100.0,1121096060,,,7107.0,sociedade_anonima_fechada,,,2,"sociedades_de_credito,_financiamento_e_investimento_-_financeiras",3550308.0,2005-10-31,,2005-10-31,,2054,0,1,10,ativa,rua,sem_motivo,matriz,2005,10
sp,07252000,09011240000166,brasil,demais,jardim_albertina,5308,1124251150,guarulhos,presidente_juscelino_kubitscheck_de_oliveira,4110700,,5.0,sb_bonsucesso_administradora_de_shoppings_s.a.,,93292160.0,1124214466,1124251150,,6477.0,sociedade_anonima_fechada,,,8,incorporacao_de_empreendimentos_imobiliarios,3518800.0,2007-06-11,,2020-12-31,,2054,2,1,16,baixada,estrada,incorporacao,matriz,2007,6
sp,05038090,06347409000165,brasil,demais,lapa,200,,sao_paulo,hugo_d_antola,4763602,,5.0,sbf_comercio_de_produtos_esportivos_s.a.,,2229970400.0,1127396453,,,7107.0,sociedade_anonima_aberta,,,2,comercio_varejista_de_artigos_esportivos,3550308.0,2004-06-23,,,,2046,0,1,10,ativa,rua,sem_motivo,matriz,2004,6
ma,65074115,09653566000197,brasil,demais,cohama,987,9832274417,sao_luis,daniel_de_la_touche,6822600,sala:_29;,5.0,sc2_maranhao_locacao_de_centros_comerciais_s.a.,spe_sa_cavalcante_incorporacoes_imobiliarias,10001.0,2732057200,,,921.0,sociedade_anonima_fechada,,,2,gestao_e_administracao_da_propriedade_imobiliaria,2111300.0,2008-06-27,,2008-06-27,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2008,6
sp,06455020,34562112000158,brasil,demais,alphaville_centro_industrial_e_empresarial/alphav,350,,barueri,tocantins,7739099,andar_8_e_16,5.0,scala_data_centers_s.a.,,5131060700.0,1140406555,,,6213.0,sociedade_anonima_fechada,,,2,"aluguel_de_outras_maquinas_e_equipamentos_comerciais_e_industriais_nao_especificados_anteriormente,_sem_operador",3505708.0,2019-08-16,,2019-08-16,,2054,0,1,10,ativa,alameda,sem_motivo,matriz,2019,8
sp,14803900,61149886000124,brasil,demais,recreio_campestre_idanorma,s/n,1633034001,araraquara,"rodovia_washington_luiz_km_276,5",1421500,galpaon_10,5.0,scalina_ltda,,581973300.0,1633034000,1633034027,,6163.0,sociedade_empresaria_limitada,,,2,fabricacao_de_meias,3503208.0,1966-07-14,,2005-11-03,,2062,0,1,5,ativa,rodovia,sem_motivo,matriz,1966,7
sp,09810000,11417016000110,brasil,demais,vila_euro,151,,sao_bernardo_do_campo,jose_odorizzi,6431000,,5.0,scania_banco_s.a.,,610000000.0,1132140820,,,7075.0,sociedade_anonima_fechada,,,2,"bancos_multiplos,_sem_carteira_comercial",3548708.0,2009-12-16,,2009-12-16,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2009,12
sp,04547005,15315788000100,brasil,demais,vila_olimpia,1356,1155053990,sao_paulo,gomes_de_carvalho,6462000,conj_82,5.0,scg_iii_holding_s.a.,,76428250.0,1130398050,,,7107.0,sociedade_anonima_fechada,,,8,holdings_de_instituicoes_nao-financeiras,3550308.0,2012-03-07,,2019-08-06,,2054,1,1,16,baixada,rua,extincao_por_encerramento_liquidacao_voluntaria,matriz,2012,3
sp,04045003,19924678000199,brasil,demais,mirandopolis,2229,,sao_paulo,jabaquara,6462000,conj_121,5.0,scg_iv_holding_s.a,,214099600.0,1130398050,,,7107.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3550308.0,2014-03-21,,2014-03-21,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2014,3
mt,78048250,11021773000170,brasil,demais,paiaguas,525,6533834801,cuiaba,doutor_helio_ribeiro,6462000,andar_28_sala_2803,5.0,scheffer_participacoes_s/a,scheffer_participacoes,1090756900.0,6530460700,,,9067.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,5103403.0,2009-08-04,,2009-08-04,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2009,8
sc,89219530,84693183000168,brasil,demais,industrial,6901,0474516055,joinville,dona_francisca,2814301,,5.0,schulz_s/a,schulz,725645630.0,4734516000,4734516000,,8179.0,sociedade_anonima_aberta,,,2,"fabricacao_de_compressores_para_uso_industrial,_pecas_e_acessorios",4209102.0,1966-09-22,,2005-11-03,,2046,0,1,10,ativa,rua,sem_motivo,matriz,1966,9
sp,01452000,29030467000166,brasil,demais,jardim_paulistano,2277,1122028200,sao_paulo,brigadeiro_faria_lima,6422100,7_andar,5.0,scotiabank_brasil_s.a._banco_multiplo,,2626948000.0,1122028100,,,7107.0,sociedade_anonima_fechada,,,2,"bancos_multiplos,_com_carteira_comercial",3550308.0,1984-10-04,,2005-11-03,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,1984,10
sp,04578910,41934448000160,brasil,demais,brooklin_paulista,12901,,sao_paulo,das_nacoes_unidas,6492100,andar_11_sala_1101_e_1102,5.0,src_ii_companhia_securitizadora_de_creditos_financeiros,,10000.0,2135140000,1135048143,,7107.0,sociedade_anonima_fechada,,,2,securitizacao_de_creditos,3550308.0,2021-05-13,,2021-05-13,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2021,5
rj,22250908,28008733000191,brasil,demais,botafogo,00440,,rio_de_janeiro,botafogo,3512300,_sal_1801,5.0,se_vineyards_transmissao_de_energia_s.a.,,65010640.0,2140420642,,,6001.0,sociedade_anonima_fechada,,,2,transmissao_de_energia_eletrica,3304557.0,2017-06-21,,2017-06-21,,2054,0,1,16,ativa,praia,sem_motivo,matriz,2017,6
sp,14091018,56012628000161,brasil,demais,jardim_macedo,70,01137581311,ribeirao_preto,deolinda,8513900,:_2_andar;,5.0,seb_sistema_educacional_brasileiro_s.a.,escola_seb,120339240.0,1636039449,,,6969.0,sociedade_anonima_fechada,,,2,ensino_fundamental,3543402.0,1970-01-07,,2005-11-03,,2054,0,1,10,ativa,rua,sem_motivo,matriz,1970,1
sp,03071000,43395177000147,brasil,demais,tatuape,432,,sao_paulo,cesario_galero,8532500,_448,5.0,secid_-_sociedade_educacional_cidade_de_sao_paulo_s.a.,universidade_cidade_de_sao_paulo_-_unicid,113482400.0,1121781211,,,7107.0,sociedade_anonima_fechada,,,2,educacao_superior_-_graduacao_e_pos-graduacao,3550308.0,1972-07-30,,2005-11-03,,2054,0,1,10,ativa,rua,sem_motivo,matriz,1972,7
sp,04551000,07119838000148,brasil,demais,vila_olimpia,242,,sao_paulo,olimpiadas,6492100,,5.0,secme_companhia_securitizadora_de_creditos_imobiliarios,,616708.0,1138397009,,,7107.0,sociedade_anonima_fechada,,,2,securitizacao_de_creditos,3550308.0,2004-10-08,,2004-10-08,,2054,0,1,16,ativa,rua,sem_motivo,matriz,2004,10
am,69030520,34516088000110,brasil,demais,vila_da_prata,635,9221217600,manaus,voluntarios_da_patria,2652300,,5.0,seculus_da_amazonia_industria_e_comercio_s.a,,49244812.0,3135167689,,,255.0,sociedade_anonima_fechada,,,2,fabricacao_de_cronometros_e_relogios,1302603.0,1989-07-24,,2005-11-03,,2054,0,1,16,ativa,rua,sem_motivo,matriz,1989,7
sp,05407003,33824597000148,brasil,demais,pinheiros,2.365,,sao_paulo,cardeal_arcoverde,6492100,andar_7,5.0,securitizadora_de_creditos_imobiliarios_vert_s.a,,600.0,1133851800,,,7107.0,sociedade_anonima_fechada,,,2,securitizacao_de_creditos,3550308.0,2019-06-04,,2019-06-04,,2054,0,1,10,ativa,rua,sem_motivo,matriz,2019,6
go,74215170,20089631000136,brasil,demais,set_bueno,1094,,goiania,t55,4623106,quadra101_lote_07_e,5.0,seedcorp_ho_producao_e_comercializacao_de_sementes_s.a,seedcorp_ho,6915236.0,6234125400,,,9373.0,sociedade_anonima_fechada,,,2,"comercio_atacadista_de_sementes,_flores,_plantas_e_gramas",5208707.0,2014-04-15,,2014-04-15,,2054,0,1,10,ativa,rua,sem_motivo,matriz,2014,4
pe,51110000,22902694000195,brasil,demais,pina,275,,recife,antonio_de_goes,9313100,_sala_1901_edf._international_trade_center_sala_1902,5.0,self_it_academias_holding_s.a.,,99320350.0,8130365771,,,2531.0,sociedade_anonima_fechada,,,2,atividades_de_condicionamento_fisico,2611606.0,2015-07-22,,2015-07-22,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2015,7
rj,22775005,06057223000171,brasil,demais,jacarepagua,06000,1138860599,rio_de_janeiro,ayrton_senna,4711302,_lot_2_pal_48959_anexo_a,5.0,sendas_distribuidora_s/a,assai_atacadista,1271693800.0,1134115000,,,6001.0,sociedade_anonima_aberta,,,2,"comercio_varejista_de_mercadorias_em_geral,_com_predominancia_de_produtos_alimenticios_-_supermercados",3304557.0,2004-01-05,,2004-10-23,,2046,0,1,10,ativa,avenida,sem_motivo,matriz,2004,1
pr,80050152,11970623000103,brasil,demais,cristo_rei,1240,4132629811,curitiba,senador_souza_naves,6422100,_(parte),5.0,banco_senff_s.a.,banco_senff,104200000.0,4133131801,4133131817,,7535.0,sociedade_anonima_fechada,,,2,"bancos_multiplos,_com_carteira_comercial",4106902.0,2010-05-06,,2010-05-06,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2010,5
pe,51010000,27135800000176,brasil,demais,pina,60,8130717234,recife,antonio_de_goes,6462000,_sala_1803_edf_jcpm_trade_center_sala_1802,5.0,sensatto_energia_s.a,,353340000.0,8130717234,,,2531.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,2611606.0,2017-02-17,,2017-02-17,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2017,2
sp,06806400,11916190000108,brasil,demais,vila_bonfim,437,1133136533,embu_das_artes,isaltino_victor_de_moraes,6462000,_mz_1_andar_3_modulo_c_rua_09_ate_rua_15,5.0,sequoia_log_s.a.,,71815880.0,1130287200,,,6401.0,sociedade_anonima_fechada,,,8,holdings_de_instituicoes_nao-financeiras,3515004.0,2010-05-03,,2018-12-31,,2054,2,1,10,baixada,avenida,incorporacao,matriz,2010,5
sp,06843000,01599101000193,brasil,demais,maria_imaculada,150,1141735361,embu_das_artes,santa_clara,4930202,galpaomodulos_2_e_3,5.0,sequoia_logistica_e_transportes_s.a,,956195500.0,1143918800,,,6401.0,sociedade_anonima_aberta,,,2,"transporte_rodoviario_de_carga,_exceto_produtos_perigosos_e_mudancas,_intermunicipal,_interestadual_e_internacional",3515004.0,1996-12-05,,2005-03-12,,2046,0,1,10,ativa,estrada,sem_motivo,matriz,1996,12
pe,50100200,04986320000113,brasil,demais,santo_amaro,254,8132274511,recife,da_saudade,8532500,,5.0,ser_educacional_s.a.,uninassau_recife_-_gracas,991644160.0,8134134611,,,2531.0,sociedade_anonima_aberta,,,2,educacao_superior_-_graduacao_e_pos-graduacao,2611606.0,2002-03-27,,2005-08-20,,2046,0,1,16,ativa,avenida,sem_motivo,matriz,2002,3
sp,04552040,42500384000151,brasil,demais,vila_olimpia,68,,sao_paulo,elvira_ferraz,6462000,andar_12_conj_123_e_124,5.0,serena_energia_s.a.,,4439360000.0,3125133500,,,7107.0,sociedade_anonima_aberta,,,2,holdings_de_instituicoes_nao-financeiras,3550308.0,2021-06-28,,2021-06-28,,2046,0,1,16,ativa,rua,sem_motivo,matriz,2021,6
sp,04552040,09149503000106,brasil,demais,vila_olimpia,68,3125133533,sao_paulo,elvira_ferraz,6463800,andar_12_conj_123_e_124_parte,5.0,serena_geracao_s.a,,3968679200.0,1132549810,,,7107.0,sociedade_anonima_aberta,,,2,"outras_sociedades_de_participacao,_exceto_holdings",3550308.0,2007-09-26,,2007-09-26,,2046,0,1,16,ativa,rua,sem_motivo,matriz,2007,9
rj,20021290,29554549000100,brasil,demais,centro,38,,rio_de_janeiro,do_passeio,3512300,_sala_1201_setor_2,5.0,serra_de_ibiapaba_transmissora_de_energia_s_a,,161599900.0,2139619400,,,6001.0,sociedade_anonima_fechada,,,2,transmissao_de_energia_eletrica,3304557.0,2018-01-29,,2018-01-29,,2054,0,1,10,ativa,rua,sem_motivo,matriz,2018,1
sp,04794000,30342595000124,brasil,demais,vila_gertrudes,14171,,sao_paulo,das_nacoes_unidas,6462000,andar_15,5.0,serra_do_mel_holding_s.a.,,396216900.0,1149354000,,,7107.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3550308.0,2018-05-02,,2018-05-02,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2018,5
rj,20031918,35785876000175,brasil,demais,centro,00052,,rio_de_janeiro,almirante_barroso,6462000,_sal_1801_sal_1802,5.0,serra_do_serido_f1_holding_s.a.,serra_do_serido_f1_holding_s.a.,522251680.0,2139937650,,,6001.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3304557.0,2019-12-13,,2019-12-13,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2019,12
rj,20031918,43386975000102,brasil,demais,centro,00052,,rio_de_janeiro,almirante_barroso,6462000,_sal_1802_sal_1801,5.0,serra_do_serido_f2_holding_s.a.,,723043300.0,2139937650,,,6001.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3304557.0,2021-09-02,,2021-09-02,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2021,9
rn,59520000,20917721000178,brasil,demais,zona_rural,s/n,,santana_do_matos,sitio_de_dentro,6462000,,5.0,serras_holding_s.a.,,230997500.0,1149354000,,,1827.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,2411403.0,2014-08-27,,2014-08-27,,2054,0,1,16,ativa,sitio,sem_motivo,matriz,2014,8
pr,80530000,17613432000170,brasil,demais,centro_civico,70,4130523730,curitiba,candido_de_abreu,3511501,conj_51_andar_05_cond_centro_civico_cond_bloco_centro_civico_bl-cor,5.0,sertao_energias_renovaveis_s.a.,sertao_energias_renovaveis_s.a.,52152924.0,4130797100,,,7535.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,4106902.0,2012-11-27,,2012-11-27,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2012,11
rj,22640102,23907723000174,brasil,demais,barra_da_tijuca,04200,,rio_de_janeiro,das_americas,7020400,_blc6_sal_401,5.0,sertao_i_solar_energia_spe_s.a.,sertao_i_spe,57453416.0,1132141198,,,6001.0,sociedade_anonima_fechada,,,2,"atividades_de_consultoria_em_gestao_empresarial,_exceto_consultoria_tecnica_especifica",3304557.0,2016-01-05,,2016-01-05,,2054,0,1,10,ativa,avenida,sem_motivo,matriz,2016,1
sp,04794000,47239137000167,brasil,demais,vila_gertrudes,14171,,sao_paulo,das_nacoes_unidas,3511501,andar_15_anexo_ebony_cond_rochavera,5.0,sertao_solar_barreiras_xix_s.a.,,166805250.0,1149354000,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2022-07-21,,2022-07-21,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2022,7
sp,04794000,47465916000180,brasil,demais,vila_gertrudes,14171,,sao_paulo,das_nacoes_unidas,3511501,andar_15_anexo_torre_ebony_tower_edif_rochavera,5.0,sertao_solar_barreiras_xv_s.a.,,189240370.0,1149354000,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2022-08-08,,2022-08-08,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2022,8
sp,04794000,47388583000133,brasil,demais,vila_gertrudes,14171,,sao_paulo,das_nacoes_unidas,3511501,andar_15_anexo_torre_ebony_tower_edif_rochavera,5.0,sertao_solar_barreiras_xvi_s.a.,,168562660.0,1149354000,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2022-08-02,,2022-08-02,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2022,8
sp,04794000,47388621000158,brasil,demais,vila_gertrudes,14171,,sao_paulo,das_nacoes_unidas,3511501,andar_15_anexo_torre_ebony_tower_edif_rochavera,5.0,sertao_solar_barreiras_xvii_s.a.,,1266016.6,1149354000,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2022-08-02,,2022-08-02,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2022,8
sp,01452001,47316553000111,brasil,demais,jardim_paulistano,1663,,sao_paulo,brig_faria_lima,3511501,andar_4,5.0,sertao_solar_barreiras_xviii_s.a.,,991424.2,1149354000,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2022-07-27,,2022-07-27,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2022,7
sp,04794000,47289242000100,brasil,demais,vila_gertrudes,14171,,sao_paulo,das_nacoes_unidas,3511501,andar_15_anexo_torre_ebony_tower_edif_rochavera,5.0,sertao_solar_barreiras_xx_s.a.,,166775250.0,1149354000,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2022-07-26,,2022-07-26,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2022,7
sp,04794000,47239099000142,brasil,demais,vila_gertrudes,14171,,sao_paulo,das_nacoes_unidas,3511501,andar_15_anexo_torre_ebony_tower_edif_rochavera,5.0,sertao_solar_barreiras_xxi_s.a.,,166876300.0,1149354000,,,7107.0,sociedade_anonima_fechada,,,2,geracao_de_energia_eletrica,3550308.0,2022-07-21,,2022-07-21,,2054,0,1,16,ativa,avenida,sem_motivo,matriz,2022,7
sp,04028002,19560282000100,brasil,demais,moema,2332,,sao_paulo,ibirapuera,6492100,conj_121,5.0,setah_operacoes_s.a.,,20000.0,1150548989,,,7107.0,sociedade_anonima_fechada,,,4,securitizacao_de_creditos,3550308.0,2014-01-21,,2020-10-23,,2054,63,1,16,inapta,avenida,omissao_de_declaracoes,matriz,2014,1
rj,20040921,13127015000167,brasil,demais,centro,00134,1130896565,rio_de_janeiro,rio_branco,6462000,_sal_1401_parte,5.0,sete_brasil_participacoes_s.a._-_em_recuperacao_judicial,,4984500000.0,2125280080,,,6001.0,sociedade_anonima_fechada,,,2,holdings_de_instituicoes_nao-financeiras,3304557.0,2011-01-12,,2011-01-12,,2054,0,1,64,ativa,avenida,sem_motivo,matriz,2011,1
